timestamp,T1,H1,T2,H2,CO2,PM2.5,PM10,Prediction
2025-06-06 03:44:24,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:26,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:29,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:32,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:34,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:36,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:38,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:41,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:43,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:45,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:47,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:49,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:51,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:53,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:56,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:44:58,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:00,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:02,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:04,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:06,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:09,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:11,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:13,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:15,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:17,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:19,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:21,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:24,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:26,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
2025-06-06 03:45:28,17.5,60.0,22.5,63.5,683.0,0.0,0.0,Safe
